specobjid,z,oiii_5007_flux,oiii_sigma,oi_6300_flux,h_beta_flux,h_alpha_flux,h_alpha_eqw,sii_6717_flux,sii_6731_flux,nii_6584_flux,oiii_hbeta_ratio,nii_halpha_ratio,w1,w2,w3,w1_w2,w2_w3,log_nii,log_oiii,BPT class,abs_h_alpha_eqw,WHAN class,WISE class,AGN in all,n_e,log_MBH,mbh_bin
422319978230867968,0.05620919,37.94685,72.08528,13.48349,100.1467,494.5295,-31.40364,99.40471,66.48025,188.0635,0.3789126,0.3802877,13.562,13.358,9.349,0.2040005,4.009,-0.4198877211530093,-0.421460952868346,Star-forming,31.40364,Star-forming,Other,False,-26.79372423499969,6.3484027081060335,"(6.0, 6.5]"
422323551643658240,0.1175771,13.45444,131.5198,8.060432,29.38395,131.2155,-10.65137,34.28789,22.63817,73.80166,0.4578839,0.5624463,14.309,14.18,11.967,0.1289997,2.213,-0.2499189358423198,-0.3392446267585773,Composite,10.65137,Seyfert,Other,False,-37.520289725683995,7.398203799314199,"(7.0, 7.5]"
422323826521565184,0.1534146,41.75033,88.31059,14.32691,95.28273,424.2462,-69.35663,72.43015,54.27335,169.9091,0.4381731,0.4004964,15.529,15.246,10.848,0.283,4.398001,-0.39740138336791253,-0.35835428784368006,Star-forming,69.35663,Seyfert,Other,False,80.03847555650957,6.7028308182839655,"(6.5, 7.0]"
422324651155286016,0.05691843,27.83263,127.0416,14.03455,38.72095,187.641,-5.403154,57.63791,39.9234,157.2246,0.7188004,0.8379015,12.657,12.544,9.824,0.1129999,2.719999,-0.07680703211049406,-0.143391689885623,Composite,5.403154,Weak AGN,Other,False,3.7723470999004496,7.337722155535363,"(7.0, 7.5]"
422330698469238784,0.199524,47.43665,70.4912,12.04246,90.61126,369.3945,-53.54883,64.49892,47.33673,119.0244,0.5235183,0.3222148,15.112,14.602,10.441,0.5100002,4.161,-0.49185451540434166,-0.2810681326095705,Star-forming,53.54883,Star-forming,Other,False,58.76338438049766,6.309361730707359,"(6.0, 6.5]"
422330973347145728,0.05223639,18.9498,36.33567,5.226388,17.09001,51.78631,-14.81906,13.93623,10.02624,5.229948,1.108823,0.1009909,16.021,15.792,12.368,0.2290001,3.424,-0.995717757483053,0.04486222580803264,Star-forming,14.81906,Star-forming,Other,False,39.142083653617206,5.152398771434426,"(5.0, 5.5]"
422334821637842944,0.09695334,67.51537,131.9783,25.9765,133.1264,576.6944,-35.87671,111.648,82.0272,209.4724,0.5071524,0.3632295,13.902,13.624,10.024,0.2780008,3.599999,-0.4398188871142072,-0.29486151495960017,Star-forming,35.87671,Star-forming,Other,False,59.830221634370574,7.404279587853858,"(7.0, 7.5]"
422341418707609600,0.06076047,158.0329,67.18662,21.64173,147.6662,554.8796,-43.73921,122.392,87.82442,121.9731,1.070204,0.2198191,14.639,14.549,10.972,0.09000015,3.577,-0.6579345745866951,0.02946656986256895,Star-forming,43.73921,Star-forming,Other,False,36.63318185594266,6.225536246539899,"(6.0, 6.5]"
422343067975051264,0.1625201,13.47916,49.15356,7.622066,24.85016,101.4728,-21.75588,32.00554,17.66909,30.24141,0.5424173,0.2980247,15.07,14.756,11.155,0.3140001,3.601,-0.525747740523859,-0.26566646741768896,Star-forming,21.75588,Star-forming,Other,False,-164.3248800559115,5.679910427210255,"(5.5, 6.0]"
422344442364585984,0.09384216,35.64488,138.4473,7.14424,23.94645,84.58813,-7.488414,20.78879,20.57779,60.49915,1.488525,0.7152203,14.21,13.988,10.583,0.2220001,3.405,-0.14556016751629525,0.17275613308477353,Composite,7.488414,Seyfert,Other,False,476.2653327558508,7.487823069445108,"(7.0, 7.5]"
422346366509934592,0.08923814,186.4936,53.88296,17.2935,157.5092,560.2155,-73.45927,85.67926,60.78947,118.1944,1.184018,0.2109803,15.336,15.145,11.054,0.191,4.091001,-0.6757580944687287,0.07335830478660775,Star-forming,73.45927,Star-forming,Other,False,25.879983599419624,5.840294227081509,"(5.5, 6.0]"
422346641387841536,0.1647226,20.03991,106.13,29.8334,22.72739,54.76082,-3.988186,18.5288,17.72232,32.80709,0.8817513,0.5990978,14.206,13.983,12.428,0.2230005,1.554999,-0.22250227521787147,-0.05465389136287107,Composite,3.988186,Weak AGN,Other,False,412.9165052179566,7.0237288376341915,"(7.0, 7.5]"
422352413823887360,0.05729254,27.92878,109.635,15.54395,52.57482,255.3141,-6.410559,38.19978,25.73972,146.4751,0.5312197,0.5737053,12.23,12.158,9.101,0.07199955,3.057,-0.24131113800300089,-0.2747258277615533,Composite,6.410559,Seyfert,Other,False,-20.42173554194745,7.080455285608207,"(7.0, 7.5]"
422355162602956800,0.1471381,540.7147,136.2312,20.85557,42.43094,179.8121,-9.016891,40.41608,27.92694,127.7975,12.74341,0.710728,13.379,12.375,8.943,1.004,3.432,-0.1482965746575355,1.1052856561016249,Seyfert,9.016891,Seyfert,AGN,True,1.6014548128069028,7.459651277650685,"(7.0, 7.5]"
422359285771560960,0.06070052,72.06525,55.59543,7.299656,68.20069,217.0043,-36.13028,49.7541,36.52751,44.83542,1.056664,0.2066108,15.453,15.315,11.798,0.1380005,3.516999,-0.6848469806972589,0.0239369114853953,Star-forming,36.13028,Star-forming,Other,False,59.09949653118018,5.8949165737352685,"(5.5, 6.0]"
422359835527374848,0.06822581,100.7069,99.63728,20.94221,156.4591,631.767,-48.24868,106.1532,82.05619,174.1458,0.6436631,0.2756487,14.208,14.029,9.957,0.1789999,4.072001,-0.5596440513768318,-0.1913413874466536,Star-forming,48.24868,Star-forming,Other,False,113.56685597442774,6.913515307546969,"(6.5, 7.0]"
422365607963420672,0.06120999,12.30759,47.34281,7.136097,62.9025,332.834,-34.81382,55.20581,40.63643,133.1065,0.1956615,0.3999184,14.537,14.322,10.618,0.2150002,3.704,-0.39802861378437465,-0.7084946213653122,Star-forming,34.81382,Seyfert,Other,False,61.74160949581264,5.6143806244991445,"(5.5, 6.0]"
422367532108769280,0.0863985,68.03911,49.56316,10.75145,118.7941,434.8931,-45.23768,95.85185,66.25552,118.6478,0.5727484,0.2728205,15.033,14.729,11.095,0.3039999,3.634,-0.5641229994760456,-0.24203611535923986,Star-forming,45.23768,Star-forming,Other,False,1.9159105407977937,5.694398548845598,"(5.5, 6.0]"
422370555765745664,0.2037804,42.37507,131.107,17.7959,114.6902,524.8909,-54.6898,71.13537,49.85022,171.9632,0.3694743,0.327617,14.318,13.72,9.612,0.5979996,4.108,-0.4846335708474022,-0.4324157649994904,Star-forming,54.6898,Star-forming,Other,False,14.374990720478594,7.392715454809565,"(7.0, 7.5]"
422372479911094272,0.09097129,29.03211,61.40769,9.066051,93.99751,340.1762,-37.04281,65.18983,41.25259,117.7164,0.3088604,0.3460454,15.038,14.703,10.996,0.335,3.707,-0.4608669194846176,-0.5102377704423048,Star-forming,37.04281,Star-forming,Other,False,-71.21653731619296,6.068514915217625,"(6.0, 6.5]"
422374953812256768,0.06697237,50.28065,40.83743,11.28382,107.2963,399.6771,-28.14868,82.42024,49.63733,122.1783,0.4686148,0.3056926,14.3,14.07,10.353,0.2300005,3.717,-0.5147150742541672,-0.3291839994419325,Star-forming,28.14868,Star-forming,Other,False,-107.48770802030347,5.356314197707843,"(5.0, 5.5]"
422375503568070656,0.08005716,24.38415,80.68756,9.182817,56.85503,241.0924,-12.66372,48.2434,45.33898,111.5813,0.428883,0.4628155,13.674,13.492,10.248,0.1820002,3.243999,-0.3345921046646572,-0.3676611679192706,Star-forming,12.66372,Seyfert,Other,False,382.41173008077396,6.545221879305609,"(6.5, 7.0]"
422377702591326208,0.05789509,25.67619,38.25148,6.844596,56.81854,205.9749,-26.98869,47.64872,33.15334,57.60321,0.4518982,0.2796613,15.094,15.231,11.209,-0.1370001,4.022,-0.5533676278698029,-0.3449593885462585,Star-forming,26.98869,Star-forming,Other,False,7.843504500731567,5.242105355250039,"(5.0, 5.5]"
422378802102953984,0.06657594,119.0538,42.95576,12.19547,104.0869,351.8624,-31.03593,60.5986,42.79257,75.12612,1.143792,0.2135099,15.132,14.891,11.404,0.2410002,3.487,-0.6705819828605517,0.05834705464464063,Star-forming,31.03593,Star-forming,Other,False,21.46410640046118,5.44460547456525,"(5.0, 5.5]"
422380176492488704,0.08986026,16.41624,108.6328,15.28556,38.13656,231.158,-16.043,32.72311,34.09611,145.7834,0.4304594,0.6306654,13.644,13.344,9.723,0.3000002,3.621,-0.2002009949164088,-0.3660678039953717,Composite,16.043,Seyfert,Other,False,581.7958688911638,7.064422531220592,"(7.0, 7.5]"
422381825759930368,0.06642728,39.7902,72.21133,12.05308,100.7947,355.8549,-21.93439,65.6907,39.17439,150.8352,0.3947646,0.4238671,14.492,14.342,10.681,0.1499996,3.661,-0.37277029148311003,-0.40366179904688304,Star-forming,21.93439,Seyfert,Other,False,-114.34283440038533,6.351452900208828,"(6.0, 6.5]"
422383749905278976,0.0405351,22.17157,37.35226,7.141172,20.5576,70.76177,-11.3763,17.40271,15.52367,12.57157,1.07851,0.1776605,15.151,14.961,12.133,0.1899996,2.828,-0.7504091199657976,0.03282417625792871,Star-forming,11.3763,Star-forming,Other,False,298.986332772565,5.200573290916086,"(5.0, 5.5]"
422384574538999808,0.06420241,44.2669,36.45641,5.404688,44.00723,151.6612,-26.95219,32.17017,27.88726,37.9733,1.005901,0.2503825,15.487,15.411,12.473,0.07600021,2.938001,-0.6013960285727346,0.0025552398954414315,Star-forming,26.95219,Star-forming,Other,False,257.25815709006895,5.1581904946717385,"(5.0, 5.5]"
422385674050627584,0.1409978,20.46544,24.92376,9.585467,67.54491,317.5881,-47.93774,47.47326,36.34692,106.0464,0.3029901,0.3339119,14.882,14.442,10.384,0.4399996,4.058001,-0.4763681032210329,-0.5185715615492197,Star-forming,47.93774,Star-forming,Other,False,103.02330921555034,4.494245931133106,"(4.0, 4.5]"
422386223806441472,0.05439876,418.1398,41.69532,15.63997,143.2577,491.5029,-86.4425,70.00171,51.31107,43.41217,2.918795,0.08832536,15.395,14.994,11.865,0.401,3.129001,-1.053914583774862,0.46520359361932057,Star-forming,86.4425,Star-forming,Other,False,57.509032137301276,5.392610408756345,"(5.0, 5.5]"
423338675804334080,0.05845734,702.4643,40.52772,7.095925,178.1694,599.5947,-123.6954,41.18496,31.70242,38.79662,3.942676,0.06470473,16.501,16.426,12.053,0.07499886,4.373,-1.1890639706788304,0.5957910892229449,Star-forming,123.6954,Star-forming,Other,False,108.91753455165932,5.343023148793393,"(5.0, 5.5]"
423341699461310464,0.05557987,49.57825,146.5188,24.49887,52.87904,214.597,-6.895328,94.43891,67.84824,180.6484,0.9375784,0.8418032,13.206,13.044,10.252,0.1620007,2.792,-0.07478942767364552,-0.02799240651888729,Composite,6.895328,Seyfert,Other,False,37.797534069866686,7.58675069690316,"(7.5, 8.0]"
423342249217124352,0.05869471,74.56452,135.994,25.24232,23.54205,81.32615,-1.207421,31.82253,25.28518,113.8728,3.167291,1.400199,12.482,12.489,11.855,-0.006999969,0.6340008,0.14618976314978147,0.500687966715261,LINER,1.207421,RG,Other,False,145.01888056212806,7.456608803976273,"(7.0, 7.5]"
423342798972938240,0.07978405,29.74633,126.7695,23.23913,30.98157,117.7521,-4.972757,42.40733,26.22762,65.61007,0.9601297,0.5571879,13.276,13.289,11.69,-0.01299953,1.599,-0.2539983233684789,-0.01767009592962725,Composite,4.972757,Weak AGN,Other,False,-88.39653766579862,7.33397882258683,"(7.0, 7.5]"
423344723118286848,0.1427804,567.1027,175.8206,73.71164,193.877,877.9698,-63.21321,206.6985,168.4832,622.404,2.925064,0.7089127,13.668,12.999,8.986,0.6690006,4.013,-0.1494072432974042,0.46613537282598244,Seyfert,63.21321,Seyfert,Other,False,175.81848965100073,7.905039843710373,"(7.5, 8.0]"
423348021653170176,0.06191427,24.14451,101.4416,13.44527,89.99146,458.2803,-32.77929,80.56095,61.58207,157.3417,0.2682978,0.3433308,13.35,13.117,9.05,0.2330008,4.066999,-0.464287234529286,-0.5713828884602915,Star-forming,32.77929,Star-forming,Other,False,101.29659510591246,6.944848101459194,"(6.5, 7.0]"
423349396042704896,0.116734,31.82071,115.1406,10.6744,68.64638,297.1913,-47.57218,57.5657,41.74383,93.17741,0.4635454,0.3135267,15.25,15.146,11.11,0.1040001,4.036,-0.5037254686485494,-0.3339077242942432,Star-forming,47.57218,Star-forming,Other,False,46.84340516518509,7.165997940165076,"(7.0, 7.5]"
423356817746192384,0.128646,32.07112,71.19069,5.940961,55.57919,218.8424,-54.29235,35.93283,22.10891,89.12795,0.5770348,0.40727,15.862,15.335,12.317,0.5270004,3.018,-0.3901175793917954,-0.23879799448338865,Star-forming,54.29235,Seyfert,Other,False,-92.17308042000869,6.326600690518031,"(6.0, 6.5]"
423360391158982656,0.09081637,798.7975,206.2348,54.27343,99.97458,469.9258,-19.69919,130.9911,141.0562,438.9032,7.990006,0.9339842,13.347,12.681,9.42,0.6660004,3.261,-0.02966047056953612,0.902547105442391,Seyfert,19.69919,Seyfert,Other,False,657.3887655365231,8.183594455848914,"(8.0, 8.5]"
423360940914796544,0.05825705,59.20234,69.71919,10.30665,67.58675,234.1435,-34.3876,52.7341,38.41909,49.32154,0.8759459,0.2106466,15.061,14.655,11.106,0.4060001,3.549,-0.6764455463313663,-0.05752271581481088,Star-forming,34.3876,Star-forming,Other,False,51.44196379139224,6.290135795362009,"(6.0, 6.5]"
423364239449679872,0.1052821,15.06943,101.6239,8.8399,53.61049,265.1016,-31.20424,52.03844,37.36505,100.4494,0.2810911,0.3789089,14.721,14.308,10.443,0.4130001,3.865,-0.4214651936812104,-0.5511529049513614,Star-forming,31.20424,Star-forming,Other,False,37.251281832916305,6.9479827654901305,"(6.5, 7.0]"
423368087740377088,0.1243841,51.18842,51.73192,9.172132,86.675,328.6597,-57.93359,59.99701,43.65104,76.5381,0.5905787,0.2328795,15.712,15.77,11.471,-0.05800056,4.299001,-0.6328687400128822,-0.22872222049196606,Star-forming,57.93359,Star-forming,Other,False,50.09799377741375,5.7691689785537985,"(5.5, 6.0]"
423375784321771520,0.1293734,114.981,176.3219,28.17822,109.6829,492.0839,-27.73423,100.208,60.78405,431.9297,1.048304,0.8777561,13.619,13.231,9.636,0.3880005,3.595,-0.056626143705807694,0.020487242931544584,Composite,27.73423,Seyfert,Other,False,-102.42503645723099,7.910010570747317,"(7.5, 8.0]"
423381556757817344,0.05938371,25.37636,25.30933,6.911165,37.36456,140.4422,-20.61143,33.85378,19.77917,39.33389,0.6791559,0.2800718,15.182,15.078,12.173,0.1040001,2.905,-0.5527306174204163,-0.1680305221287307,Star-forming,20.61143,Star-forming,Other,False,-128.245934681298,4.521047624284236,"(4.5, 5.0]"
423382381391538176,0.005272734,8480.932,4.224954,20.58429,1503.644,4527.222,-490.5978,91.13142,65.86227,96.96641,5.640253,0.02141852,15.607,15.453,12.123,0.1540003,3.33,-1.6692105418160037,0.7512985851960314,Star-forming,490.5978,Star-forming,Other,False,43.55667140220594,1.3956637965144363,"(1.0, 1.5]"
423384030658979840,0.08853403,43.62366,48.76141,14.08001,128.428,582.3785,-56.82542,98.18526,74.16679,193.8636,0.3396742,0.3328824,14.397,14.105,10.239,0.2920008,3.865999,-0.47770916604772395,-0.4689374387736379,Star-forming,56.82542,Star-forming,Other,False,88.51735096376235,5.665925963822673,"(5.5, 6.0]"
423384305536886784,0.09140968,8.223076,1.0,6.742131,52.40688,212.8983,-19.25516,31.2064,22.92604,69.36755,0.1569083,0.3258249,14.1,13.945,10.238,0.1550007,3.707,-0.4870157293602877,-0.8043540828702944,Star-forming,19.25516,Star-forming,Other,False,59.78028265437959,-1.1201405825692026,"(-1.5, -1.0]"
423388428705490944,0.05876805,20.96527,77.53593,6.006478,56.84827,276.8773,-27.56506,60.74353,41.10638,102.7236,0.3687933,0.3710078,14.248,13.973,10.192,0.2750006,3.780999,-0.4306169597613705,-0.4332169775301763,Star-forming,27.56506,Star-forming,Other,False,-16.731560242754625,6.475661478931787,"(6.0, 6.5]"
423388978461304832,0.2113563,69.10667,70.37,16.02904,71.74051,300.922,-64.9269,44.02942,27.14682,84.76183,0.9632865,0.2816737,15.832,15.336,11.095,0.4959993,4.241,-0.5502537013922654,-0.016244526100826533,Star-forming,64.9269,Star-forming,Other,False,-90.66099176838316,6.306357372560926,"(6.0, 6.5]"
423389253339211776,0.09295241,25.17127,125.2885,19.85381,92.48566,446.5744,-23.36673,104.9081,76.41283,251.6156,0.272164,0.5634349,13.741,13.484,10.003,0.257,3.481,-0.24915625566762406,-0.5651693208495181,Composite,23.36673,Seyfert,Other,False,51.218071602426974,7.313462480566262,"(7.0, 7.5]"
423392002118281216,0.09174693,83.23639,46.01152,9.584865,77.19337,267.7801,-51.38427,56.0929,40.67927,50.66669,1.078284,0.1892101,15.493,15.414,11.612,0.07900047,3.801999,-0.723055684756672,0.032733161025811607,Star-forming,51.38427,Star-forming,Other,False,46.9264212684481,5.564583071077224,"(5.5, 6.0]"
423393376507815936,0.05790709,20.02588,25.87096,10.15277,13.61589,41.94444,-2.471687,26.78092,15.29596,71.11805,1.470772,1.69553,13.398,13.332,11.065,0.06599998,2.267,0.22930547840734783,0.16754535334175022,LINER,2.471687,RG,Other,False,-143.09104408829998,4.5593658462662665,"(4.5, 5.0]"
423396125286885376,0.05868084,33.56418,58.11569,6.842515,50.35046,167.8098,-26.29032,41.84033,27.76066,48.37315,0.6666113,0.2882617,14.915,14.695,11.685,0.2200003,3.009999,-0.5402130564796891,-0.17612732871021644,Star-forming,26.29032,Star-forming,Other,False,-33.450908062219376,5.972318879368838,"(5.5, 6.0]"
423396949920606208,0.05873773,325.1579,100.46,28.93498,97.0362,501.1014,-12.39521,86.52746,70.03158,372.2178,3.350893,0.7427993,12.497,12.304,9.368,0.1929998,2.936,-0.12912851420296337,0.5251605602579862,Seyfert,12.39521,Seyfert,Other,False,167.101250348355,6.927871976201389,"(6.5, 7.0]"
423401897722931200,0.1482283,15.72607,179.5973,10.06256,36.9598,178.8623,-12.8143,33.18446,24.71214,100.1188,0.4254913,0.5597532,13.994,13.692,10.622,0.302,3.070001,-0.2520034149648864,-0.37110931548684406,Composite,12.8143,Seyfert,Other,False,73.60069200867004,7.942144626922946,"(7.5, 8.0]"
423407395281070080,0.05916265,51.52713,72.45142,8.378169,90.31262,325.5511,-35.2631,70.01679,50.34576,99.61035,0.5705419,0.3059746,14.683,14.66,10.825,0.02299976,3.835,-0.5143146242951898,-0.24371245594236018,Star-forming,35.2631,Star-forming,Other,False,38.626021237323016,6.35724796256925,"(6.0, 6.5]"
423408219914790912,0.05707332,62.74419,85.26939,24.0956,99.85831,510.9801,-20.68604,85.06683,67.1004,310.1906,0.6283322,0.6070504,13.071,12.866,8.901,0.2049999,3.965,-0.21677525038565623,-0.2018106835213893,Composite,20.68604,Seyfert,Other,False,136.51549756714672,6.641647905111082,"(6.5, 7.0]"
423411518449674240,0.1044274,30.8281,146.521,17.3005,43.76917,222.4611,-25.29621,55.26548,47.46503,133.4171,0.7043338,0.5997321,14.129,13.805,9.875,0.3239994,3.93,-0.2220427054063793,-0.15222146991908914,Composite,25.29621,Seyfert,Other,False,244.27163326222504,7.586776911092482,"(7.5, 8.0]"
423413442595022848,0.09614496,35.83867,95.94377,14.4616,179.5627,691.5208,-37.20379,98.5652,68.28444,264.8766,0.1995887,0.3830349,13.814,13.546,9.478,0.2680006,4.068,-0.4167616537418408,-0.6998640505564946,Star-forming,37.20379,Star-forming,Other,False,3.93574110398144,6.847566871289767,"(6.5, 7.0]"
423414542106650624,0.09623519,74.38468,139.6924,13.37596,82.46541,357.3792,-27.35637,67.25871,46.92538,220.2347,0.9020107,0.6162493,14.199,13.882,9.903,0.3170004,3.979,-0.21024356103124095,-0.044788310658286305,Composite,27.35637,Seyfert,Other,False,10.321845128836614,7.503453988435402,"(7.5, 8.0]"
423415091862464512,0.04974985,37.43203,34.79912,13.30946,70.49097,250.9923,-24.84181,54.80869,39.62122,74.67227,0.5310188,0.2975082,14.637,14.404,10.667,0.2329998,3.737,-0.5265010596306465,-0.2748901030395717,Star-forming,24.84181,Star-forming,Other,False,43.8032734462973,5.0769638292574095,"(5.0, 5.5]"
423415366740371456,0.08835157,68.32238,105.5908,6.55956,13.55368,80.4288,-7.517593,18.15564,20.43309,60.07339,5.040872,0.746914,14.498,14.298,11.436,0.1999998,2.862,-0.12672940015992906,0.702505669785015,Seyfert,7.517593,Seyfert,Other,False,770.0979065349132,7.014836260187939,"(7.0, 7.5]"
423424712589207552,0.07935131,27.33554,50.64844,11.1105,72.91357,304.0121,-30.43226,47.78201,35.30015,117.8956,0.3749034,0.387799,14.476,14.218,10.502,0.2579994,3.716001,-0.41139331515169675,-0.426080620942699,Star-forming,30.43226,Star-forming,Other,False,65.43031839426281,5.732215032465638,"(5.5, 6.0]"
423425262345021440,0.09777441,59.86607,58.66322,19.46029,143.1532,598.0136,-53.41743,105.8484,76.94031,177.3902,0.4181959,0.2966324,14.709,14.289,10.285,0.4200001,4.004,-0.5277814144245695,-0.37862022932825684,Star-forming,53.41743,Star-forming,Other,False,49.20020077581257,5.9886903255582755,"(5.5, 6.0]"
423427461368276992,0.08565003,738.269,35.52778,17.01324,208.1665,647.4745,-184.8321,71.03186,54.49709,38.90174,3.54653,0.06008228,16.287,15.885,12.048,0.4020004,3.837,-1.2212535951012478,0.5498036378851987,Star-forming,184.8321,Star-forming,Other,False,105.29145248855174,5.1131430623522895,"(5.0, 5.5]"
423429660391532544,0.09725707,220.4042,46.57446,14.2422,144.5306,413.7601,-64.81121,71.11189,51.95805,79.70791,1.524966,0.1926428,16.03,15.986,11.983,0.04400063,4.003,-0.715247218048349,0.18326016094379358,Star-forming,64.81121,Star-forming,Other,False,54.30995942316794,5.585813686958607,"(5.5, 6.0]"
