specobjid,class,subclass,w1mpro,w2mpro,w3mpro,w1_w2_color,w2_w3_color,fwhm_hbeta,fwhm_oiii,oiii_5007_flux,oiii_5007_flux_err,oiii_5007_eqw,h_beta_flux,h_beta_flux_err,h_beta_eqw,h_alpha_flux,h_alpha_flux_err,h_alpha_eqw,nii_6584_flux,nii_6584_flux_err,nii_6584_eqw,oiii_hbeta_ratio,nii_halpha_ratio
2832796397483354112,GALAXY,BROADLINE,11.876,11.915,9.975,-0.03899956,1.94,237.7591,297.4763,55.48438,5.734834,-0.6491087,34.55673,4.735008,-0.1677953,88.40635,6.51404,-1.005051,109.8868,7.269496,-1.130689,1.605603,1.242974
2832766435791497216,GALAXY,STARBURST,12.911,12.774,9.203,0.1370001,3.571,144.2999,139.7493,1953.259,16.1944,-24.1181,1077.835,10.27167,-13.44172,4017.025,24.98171,-64.50671,714.5389,7.419878,-11.536,1.812206,0.1778776
3347440962677794816,GALAXY,STARBURST,12.398,12.253,8.733,0.1449995,3.52,147.1897,130.4521,4630.146,36.21067,-45.60241,1815.981,16.68585,-17.85579,6263.582,40.88177,-90.95879,786.9276,9.005047,-11.69966,2.549666,0.1256354
840026921168300032,GALAXY,BROADLINE,11.77,11.853,11.242,-0.08299923,0.6110001,329.6328,386.1056,29.34442,4.579163,-0.4972232,23.73733,4.225719,-0.3158856,75.15179,6.063351,-1.070394,82.91508,6.141992,-1.089152,1.236214,1.103302
488769783811041280,GALAXY,BROADLINE,11.786,11.865,10.222,-0.07899952,1.643,215.8361,249.7518,50.62443,3.85932,-0.6560392,37.42976,3.364293,-0.3445919,132.2149,4.919664,-1.589855,116.9346,4.991438,-1.302309,1.352518,0.8844281
488757964061042688,GALAXY,BROADLINE,12.063,12.058,10.362,0.005000114,1.695999,285.48,327.9549,35.60287,4.490888,-0.4756858,31.32659,3.997957,-0.1654209,130.4462,5.672018,-1.512661,153.6343,6.10987,-1.636464,1.136507,1.17776
488781603561039872,GALAXY,BROADLINE,11.844,11.836,8.96,0.00799942,2.876,299.9839,357.8354,34.95742,3.447847,-0.5442669,20.84201,2.996629,-0.2416499,112.7452,4.668117,-1.624613,135.3491,4.88391,-1.864511,1.677258,1.200487
488732400415696896,GALAXY,BROADLINE,11.705,11.765,10.448,-0.06000042,1.317,297.7927,269.671,43.36893,4.053061,-0.5992191,30.17632,4.002848,-0.3454638,94.28511,5.856572,-1.039662,106.5497,5.402808,-1.147442,1.437184,1.130079
3246144879448844288,GALAXY,BROADLINE,9.865,9.871,8.502,-0.006000519,1.369,440.0925,347.6315,115.3325,12.20494,-0.7433769,103.4394,12.05321,-0.6318949,316.2162,21.42752,-1.474012,320.0678,20.57097,-1.547503,1.114977,1.01218
751034647781074944,GALAXY,STARBURST,9.535,9.146,4.562,0.3889999,4.584,178.8013,179.1136,1389.691,20.20708,-7.006169,3902.108,32.97121,-18.93354,16548.14,103.1265,-94.01836,6081.352,40.54163,-34.83789,0.3561385,0.3674945
749923591046326272,GALAXY,STARFORMING,11.049,11.007,7.644,0.04199982,3.363,165.2975,163.3318,46.15541,3.645706,-0.7500104,89.9816,3.508876,-1.376053,306.5034,5.109126,-4.113916,184.7592,4.712066,-2.57516,0.5129428,0.6027967
749902975203305472,GALAXY,AGN BROADLINE,10.47,10.482,8.436,-0.01200008,2.046,214.4333,283.7151,195.5715,8.081614,-1.192797,114.9784,6.461615,-0.5587494,391.0006,10.65167,-1.920743,408.2613,11.29492,-1.941628,1.700942,1.044145
749996158813759488,GALAXY,,11.822,11.835,10.372,-0.01300049,1.463,295.9298,262.4771,50.12107,3.528708,-0.973331,39.82523,3.555642,-0.6381035,113.4494,4.77323,-1.73667,132.9302,4.405072,-1.993237,1.258526,1.171713
3243737773231859712,GALAXY,,10.795,10.878,9.793,-0.08300018,1.085,200.3093,261.1439,81.87686,10.11735,-0.4921117,50.96485,8.168945,-0.2095328,146.8615,12.85174,-0.836877,177.0596,14.45893,-0.9877075,1.606536,1.205623
3243838103667894272,GALAXY,AGN BROADLINE,10.471,10.439,7.411,0.03199959,3.028,317.245,284.2813,156.8089,11.43506,-0.8051965,226.3329,10.61511,-1.133745,744.3316,18.6194,-3.64557,696.9832,18.99259,-3.386395,0.6928242,0.936388
3243869989505099776,GALAXY,,10.783,10.797,8.566,-0.01399994,2.231,339.1984,260.174,536.6819,12.36284,-3.572552,141.8775,8.947906,-0.8847235,448.3108,13.88313,-3.018301,586.8164,13.80484,-3.997154,3.782712,1.30895
1024729758681819136,GALAXY,STARFORMING,11.669,11.629,8.388,0.03999996,3.241,175.8307,184.6236,149.3976,6.389229,-1.613513,293.0728,6.503531,-2.986313,1173.12,13.38056,-12.63607,532.6129,9.15239,-5.717208,0.5097627,0.4540138
1024703370402752512,GALAXY,AGN BROADLINE,10.613,10.539,6.823,0.07400036,3.716,187.6847,221.2462,92.90167,7.545059,-0.8705688,112.7672,5.905461,-0.7934453,482.8284,10.69371,-4.269293,488.6393,11.96122,-3.981888,0.823836,1.012035
2968047045270595584,GALAXY,,12.586,12.554,9.248,0.03200054,3.306,188.8722,223.6435,17.25338,1.473576,-0.6551219,32.74776,1.324268,-0.9404626,130.0697,1.994057,-4.339174,88.33881,1.862136,-2.819823,0.5268567,0.6791651
1494128321787619328,GALAXY,BROADLINE,9.893,9.905,8.736,-0.01200008,1.169,322.0229,336.0862,269.316,17.36062,-1.241094,203.2472,15.13107,-0.8311492,754.3617,28.1583,-2.850222,522.283,26.14707,-1.869992,1.325066,0.6923509
1812747831031654400,GALAXY,BROADLINE,10.586,10.662,9.223,-0.07599926,1.439,420.8448,378.7528,118.0305,10.6608,-0.859347,79.87676,10.28835,-0.5761778,212.322,15.76878,-1.284699,242.9499,15.35538,-1.385992,1.477658,1.144252
2045881966254909440,GALAXY,BROADLINE,11.712,11.737,9.704,-0.02500057,2.033,236.6712,266.0198,78.50513,6.07132,-0.7185596,39.41467,4.846779,-0.1335016,138.4894,7.476263,-1.334896,203.9565,8.244824,-1.838154,1.991774,1.472723
3247252637430605824,GALAXY,AGN,11.257,11.173,8.905,0.08399963,2.268001,361.1296,379.0,566.772,9.610229,-6.268698,131.8963,6.409513,-1.464583,465.7422,11.17637,-4.498071,712.1586,11.8258,-6.450456,4.297103,1.529083
750024746116081664,GALAXY,BROADLINE,10.801,10.897,9.975,-0.09600067,0.9219999,295.8224,376.4465,132.0547,8.729848,-0.8643693,63.95876,7.18668,-0.3854491,169.2926,10.85695,-0.8099637,254.7631,12.24442,-1.196719,2.064685,1.504869
748832875830339584,GALAXY,AGN BROADLINE,10.692,10.775,9.841,-0.08299923,0.934,467.1086,429.9901,355.7972,15.74606,-2.132708,272.3611,15.34225,-1.521711,978.3191,26.8807,-4.710424,871.1136,23.99163,-4.256746,1.306344,0.8904186
3249415926088493056,GALAXY,AGN BROADLINE,10.731,10.74,9.459,-0.008999825,1.281,353.5511,463.4662,215.5769,12.45403,-1.640111,152.9578,10.84932,-0.99929,621.7458,20.14405,-3.569178,685.4636,20.04048,-3.718286,1.409388,1.102482
488650761677334528,GALAXY,STARFORMING,12.914,12.855,9.814,0.05900002,3.040999,134.8372,142.9814,179.1829,3.725311,-3.420237,120.8777,2.950646,-1.695744,532.2703,4.979182,-10.56483,375.7175,4.32099,-7.384595,1.482349,0.7058773
488673301665703936,GALAXY,BROADLINE,11.844,11.898,9.952,-0.0539999,1.946,217.1129,355.1816,24.81091,3.305911,-0.4951999,17.75634,2.725617,-0.2641414,93.27818,4.236965,-1.428751,98.9289,4.599729,-1.46301,1.397299,1.060579
2968032751619434496,GALAXY,STARBURST,12.823,12.767,9.455,0.05599976,3.312,117.7359,122.3511,1070.759,6.662357,-18.73646,1005.185,6.013339,-17.00423,3609.891,16.95721,-100.1334,767.5396,3.831604,-20.84373,1.065236,0.2126213
2968034675764783104,GALAXY,AGN,12.117,12.127,9.688,-0.01000023,2.439,238.1376,252.0056,348.8553,3.58433,-6.043321,93.16865,2.299038,-1.512433,356.2196,3.748603,-5.853721,398.4602,3.813112,-6.322314,3.744342,1.11858
749937609819580416,GALAXY,STARFORMING,11.361,11.347,7.787,0.01399994,3.56,245.2072,177.2538,48.91881,3.358612,-0.9473323,109.4191,3.374374,-1.887753,343.5617,4.910129,-5.140836,155.9269,4.132948,-2.445364,0.4470775,0.4538543
751085500193859584,GALAXY,,10.626,10.688,10.099,-0.06199932,0.5889997,226.8707,231.9401,101.2632,10.76644,-0.7159991,91.96197,9.455522,-0.6112621,214.1108,14.25227,-1.087078,104.1592,13.45788,-0.5143347,1.101142,0.4864731
751129480658970624,GALAXY,BROADLINE,10.876,10.978,9.945,-0.1019993,1.033,248.7689,270.0103,124.3489,9.68077,-0.9528426,85.57474,8.467617,-0.571707,255.7248,13.3987,-1.587333,300.8698,14.03831,-1.766073,1.453103,1.176538
751141025531062272,GALAXY,STARFORMING,11.394,11.381,8.803,0.01300049,2.577999,219.5714,247.8369,295.3614,9.58413,-2.3801,258.3612,7.820247,-1.779043,1040.686,15.33604,-7.326951,607.0221,13.05696,-4.344561,1.143211,0.5832905
526925036771108864,GALAXY,STARFORMING,12.066,12.069,9.178,-0.003000259,2.891,128.9666,124.6402,339.3191,7.277126,-4.120553,238.1575,5.450875,-2.753715,913.3909,9.496537,-12.5715,364.3384,6.336511,-4.984644,1.424768,0.3988855
520307900866914304,GALAXY,BROADLINE,11.032,10.963,8.245,0.06899929,2.718,326.4332,334.2114,221.805,12.46953,-1.474692,80.68275,9.761745,-0.4296971,398.467,17.08699,-2.537015,544.3401,18.07304,-3.26793,2.7491,1.366086
523602037720508416,GALAXY,STARFORMING,11.658,11.598,8.066,0.06000042,3.532,151.7269,158.6072,107.8025,5.028214,-1.389081,645.3887,7.371283,-7.02698,2591.967,17.61464,-29.44242,1103.613,9.833292,-12.70659,0.1670349,0.425782
519204266087311360,GALAXY,BROADLINE,11.084,11.149,10.545,-0.06500053,0.6040001,374.5426,327.0898,100.5197,9.937743,-0.9240748,82.61692,9.86493,-0.8241457,164.519,13.9431,-1.047923,145.2044,12.98307,-0.9982399,1.216697,0.8826001
527016845992028160,GALAXY,AGN,11.505,11.535,9.593,-0.02999973,1.941999,206.234,238.8554,67.42323,5.246104,-0.7814304,59.88015,4.454756,-0.4292836,231.7584,7.109256,-2.514913,316.506,7.899975,-3.386576,1.12597,1.365672
523604786499577856,GALAXY,STARBURST,13.641,13.541,10.742,0.09999943,2.799001,96.81427,69.93946,2055.715,14.72725,-29.58417,762.2938,7.582889,-10.92808,2218.36,13.58418,-50.51839,205.7148,3.451392,-4.90754,2.696749,0.09273285
519211687790798848,GALAXY,BROADLINE,10.601,10.674,10.066,-0.07299995,0.6079998,359.8876,456.0251,217.1909,15.65914,-1.234537,100.35,13.60972,-0.6104338,308.2364,22.48995,-1.358893,463.5652,23.78955,-2.002644,2.164335,1.503927
527064949625743360,GALAXY,,11.857,11.851,10.645,0.006000519,1.205999,427.5163,428.6877,397.0413,9.734199,-3.845496,53.31718,6.877068,-0.326693,339.9698,12.17519,-2.984456,579.7974,12.46778,-4.564993,7.446781,1.705438
773660953769175040,GALAXY,AGN BROADLINE,10.944,11.029,10.237,-0.08500004,0.7919998,469.6641,476.9665,276.6197,13.35209,-2.099061,223.1246,12.64592,-1.676854,663.1437,21.34266,-3.877332,559.9866,19.87522,-3.290422,1.239755,0.8444423
1470426702990567424,GALAXY,STARBURST,11.34,11.058,6.509,0.2820005,4.549,167.8873,165.8295,2177.013,25.32385,-15.66679,6676.039,52.50637,-44.78291,24878.14,179.3297,-304.6688,9547.86,53.79388,-114.4156,0.3260935,0.3837851
1468308218911418368,GALAXY,STARFORMING,10.845,10.69,7.103,0.1550007,3.586999,116.6838,38.51976,34.57538,3.912603,-0.414809,107.2656,3.629049,-0.9092085,569.126,7.622943,-6.552567,244.7312,6.436774,-2.851506,0.3223343,0.4300123
1468209812620732416,GALAXY,STARFORMING,11.253,11.293,8.944,-0.03999996,2.349,239.272,219.7381,103.2959,5.602476,-1.25984,132.2756,5.025356,-1.387778,545.1429,8.650966,-5.888876,248.8441,7.215982,-2.685194,0.7809142,0.456475
1468284854289328128,GALAXY,BROADLINE,10.283,10.352,9.577,-0.06900024,0.7750006,291.4097,337.8164,179.4148,14.09388,-0.7932935,66.13549,10.93357,-0.2086859,195.8789,17.26804,-0.8351299,322.5274,19.73026,-1.162056,2.712836,1.646565
2238322058352158720,GALAXY,STARFORMING,11.304,10.83,7.018,0.474,3.812,214.5848,376.4545,285.5993,12.15562,-2.318313,512.2378,10.8709,-3.519567,3669.238,33.71463,-29.95253,3091.287,27.40485,-23.69385,0.5575522,0.8424875
2235029570145249280,GALAXY,STARBURST,12.61,12.438,8.692,0.1719999,3.745999,127.1168,120.3118,3540.069,32.52566,-44.71996,1359.237,14.14422,-16.6768,4496.629,33.83167,-79.54417,487.6565,6.994235,-8.971969,2.604454,0.1084493
2235035342581295104,GALAXY,BROADLINE,11.353,11.405,10.455,-0.05200005,0.9499998,479.0014,488.1864,124.4137,10.89709,-0.9949959,81.13014,11.10102,-0.4894768,206.4749,17.59041,-1.253495,197.6155,15.23564,-1.310108,1.533507,0.9570922
3302377479049603072,GALAXY,STARFORMING,13.328,13.212,9.884,0.1160002,3.328,221.9144,202.0665,315.4085,3.867943,-7.064899,275.602,3.469133,-6.335167,988.5997,6.842461,-24.84501,328.0672,3.583527,-8.394941,1.144435,0.3318504
2482676428433287168,GALAXY,STARBURST,11.069,10.681,5.862,0.3880005,4.819,153.1195,171.7008,1502.679,15.70651,-12.01974,2032.06,17.43795,-15.46896,7346.167,48.49504,-84.75546,1604.599,12.49809,-18.34886,0.7394858,0.2184266
2237289896777639936,GALAXY,STARBURST,12.231,12.043,7.939,0.1879997,4.104,128.1048,125.9463,3338.761,31.16627,-34.132,2546.273,23.80511,-25.17309,8981.012,75.30372,-130.3311,1789.353,15.85407,-25.6507,1.311234,0.1992374
2237265707521828864,GALAXY,BROADLINE,10.885,10.975,10.239,-0.09000015,0.7360001,301.4894,360.9345,184.1254,13.66364,-1.181006,77.00825,11.01353,-0.4513921,250.1758,18.25682,-1.364052,313.8684,19.1542,-1.582354,2.390982,1.254591
2482666532828637184,GALAXY,STARBURST,12.473,12.399,8.859,0.0739994,3.54,145.6064,138.6611,745.2076,9.194131,-8.563076,1114.49,10.36582,-12.49261,3924.727,25.94538,-53.96433,1299.615,10.22454,-18.03301,0.6686536,0.3311351
2237199187068348416,GALAXY,STARFORMING,10.771,10.658,6.962,0.1129999,3.696,181.7778,250.724,212.0179,16.22747,-0.825659,914.5603,18.12823,-3.309066,3774.398,39.88626,-18.09917,2802.572,32.3799,-12.9813,0.2318249,0.7425216
2479297075636889600,GALAXY,AGN BROADLINE,10.959,11.035,10.449,-0.07600021,0.5859995,495.0989,449.4601,191.7525,10.37218,-1.32482,154.0257,10.76186,-1.023293,361.0269,16.20517,-1.951916,359.933,14.47651,-2.038289,1.244938,0.9969701
2743984163790022656,GALAXY,STARFORMING,10.939,10.881,7.693,0.05800056,3.188,272.9776,274.1714,146.4403,9.583362,-1.098625,384.416,10.26239,-2.75008,1600.542,21.87453,-11.14357,1010.898,17.68142,-6.9188,0.3809422,0.6315975
2741685634396612608,GALAXY,BROADLINE,12.142,12.227,10.779,-0.08500004,1.448,274.2609,348.9307,52.40072,4.757541,-0.8621678,25.63483,4.156161,-0.2160727,83.1479,6.084855,-1.06982,113.3515,6.366022,-1.395814,2.044122,1.363251
2742806865170688000,GALAXY,BROADLINE,12.197,12.282,12.148,-0.08500004,0.1339998,2.3548,124.4636,58.12259,4.237918,-0.8799418,18.79779,2.944084,-0.1847702,55.33094,2.932251,-0.8594939,23.86265,3.799834,-0.529114,3.091991,0.4312713
731837999058282496,GALAXY,AGN BROADLINE,10.901,10.911,8.329,-0.01000023,2.582,301.4347,391.5081,114.9052,9.674129,-0.8397315,57.69132,7.554173,-0.349454,302.0363,12.0144,-2.368334,595.5143,14.2376,-4.155893,1.991725,1.971665
458390276445071360,GALAXY,STARBURST,13.864,13.76,10.516,0.1040001,3.244,120.5116,112.6038,5639.006,33.92704,-74.64548,1402.151,10.95801,-17.60315,4075.111,24.12739,-95.77911,237.3731,3.561013,-5.870682,4.021682,0.05824948
1013333050144090112,GALAXY,BROADLINE,11.683,11.793,11.004,-0.1100006,0.7890005,318.7528,264.497,63.11298,5.454159,-0.7532119,31.16889,5.177053,-0.2833495,95.95247,7.320471,-1.074968,114.6861,6.596263,-1.299264,2.024871,1.195238
1013340196969670656,GALAXY,BROADLINE,12.264,12.365,11.444,-0.1009998,0.9209995,168.3025,144.067,53.69291,4.484425,-0.7920951,17.4569,3.401003,-0.1423105,65.22912,4.720924,-0.9261395,64.59053,5.18751,-0.9295409,3.075741,0.9902101
1013425409120823296,GALAXY,BROADLINE,12.44,12.235,9.412,0.2049999,2.823,497.0864,491.7169,43.77901,5.811851,-0.6255259,25.15762,4.971555,-0.1539996,180.2654,8.088827,-2.650703,215.7392,8.021976,-3.068407,1.740189,1.196786
1012234912620636160,GALAXY,STARFORMING,11.551,11.521,7.794,0.02999973,3.727,162.8566,177.367,1026.814,16.61334,-7.198733,949.103,13.36712,-6.404803,3515.597,33.05324,-32.78552,987.6561,13.63169,-9.146729,1.081878,0.2809355
1014509252775012352,GALAXY,BROADLINE,11.032,11.025,8.792,0.006999969,2.233,322.587,309.6513,93.07463,12.59288,-0.4800418,116.516,10.78762,-0.5530533,517.9783,17.78731,-3.068167,368.8078,17.29625,-2.146686,0.7988139,0.712014
1788077810758215680,GALAXY,,11.761,11.814,10.418,-0.05300045,1.396,251.3977,354.0244,143.0314,5.217538,-2.254914,41.55226,3.809566,-0.4523698,116.3248,5.586957,-1.730181,214.0062,6.543149,-2.837417,3.442204,1.83973
1787953565944276992,GALAXY,BROADLINE,11.743,11.826,9.786,-0.08300018,2.04,178.2542,211.2036,52.93981,5.313114,-0.6753149,36.53101,4.543607,-0.408437,109.7757,6.370201,-1.187594,117.3895,6.900848,-1.23895,1.449175,1.069358
1790344454129870848,GALAXY,STARBURST,12.273,12.148,8.02,0.125,4.127999,180.577,181.6353,1053.201,12.47184,-11.36044,1788.409,15.56817,-18.43237,6229.974,42.03598,-80.16919,2803.249,18.71093,-34.92457,0.5889036,0.4499615
1791423624826087424,GALAXY,AGN,10.624,10.504,8.979,0.1199999,1.525,400.2422,301.9456,994.2809,15.86992,-5.898797,429.6107,12.47193,-2.362586,1823.711,25.63732,-8.841364,1529.395,21.91788,-7.093228,2.314377,0.838617
1533579628139014144,GALAXY,STARFORMING,12.396,12.399,9.657,-0.003000259,2.742001,148.1674,171.1487,115.0336,4.033701,-1.858924,214.2984,4.172729,-3.320106,781.4837,7.725008,-12.25967,322.2542,5.217882,-5.066164,0.5367916,0.412362
1533579628139014144,GALAXY,STARFORMING,13.318,13.246,10.242,0.07199955,3.004001,148.1674,171.1487,115.0336,4.033701,-1.858924,214.2984,4.172729,-3.320106,781.4837,7.725008,-12.25967,322.2542,5.217882,-5.066164,0.5367916,0.412362
1533601068615755776,GALAXY,STARFORMING,12.25,12.148,8.441,0.1020002,3.707,118.8946,160.3657,50.25264,3.374664,-0.7546591,353.5037,4.799489,-5.030555,1609.377,11.39604,-24.71873,656.5298,6.508108,-10.25242,0.1421559,0.4079404
1533628556406450176,GALAXY,STARFORMING BROADLINE,11.86,11.84,9.336,0.0199995,2.504,453.4607,421.6054,364.2648,6.911492,-4.930611,270.5744,6.118023,-3.595112,1038.366,10.83482,-12.6134,791.9855,9.347922,-8.922118,1.346265,0.7627231
1997391028025321472,GALAXY,STARFORMING BROADLINE,10.627,10.655,8.141,-0.02799988,2.514,376.6258,405.6658,101.4318,9.75652,-0.9087897,263.4741,10.06093,-2.285169,1088.59,20.17524,-7.117381,641.1528,17.83616,-4.258393,0.3849782,0.5889753
2001900127291205632,GALAXY,BROADLINE,10.836,10.902,9.961,-0.06599998,0.941,433.9449,411.9247,226.6759,13.30673,-1.666309,93.03514,11.21196,-0.6440144,289.9238,18.93317,-1.686637,356.4591,18.14588,-1.990743,2.436454,1.229493
2444442556885395456,GALAXY,STARFORMING,10.596,10.578,8.034,0.01799965,2.544,237.1985,241.1484,517.3818,14.51531,-3.111549,656.2391,13.61572,-3.710299,2763.628,31.42861,-14.75583,1363.364,22.34484,-7.239707,0.7884045,0.4933237
460536249120221184,GALAXY,STARFORMING,11.021,11.027,8.122,-0.006000519,2.905001,258.9456,258.4795,172.1281,10.56723,-1.29953,557.9153,12.08041,-3.667144,2275.672,26.39751,-15.55061,1067.817,18.2248,-7.194366,0.3085201,0.4692313
1999772022116214784,GALAXY,STARBURST,10.197,9.315,5.619,0.882,3.696,258.0264,378.9481,4133.134,31.57422,-30.77118,3754.218,28.37833,-26.15138,16633.67,98.18549,-128.2047,6907.328,39.56104,-52.37541,1.100931,0.4152619
2001955652628408320,GALAXY,BROADLINE,10.611,10.654,9.636,-0.04300022,1.018001,495.9045,397.4563,130.6564,13.57522,-0.8637037,85.61443,13.95387,-0.4491684,263.0497,22.51579,-1.347138,436.6714,22.06203,-2.174993,1.526103,1.660034
2446690788604667904,GALAXY,BROADLINE,11.006,11.048,9.985,-0.04200077,1.063001,298.3423,276.6437,98.29977,5.648207,-1.267791,58.2608,5.558573,-0.6390831,164.4347,8.547458,-1.462263,186.419,7.898178,-1.719146,1.687237,1.133697
2446726797610477568,GALAXY,,13.15,13.138,12.468,0.01200008,0.6699991,73.16461,155.3604,37.99915,3.637716,-0.5345024,13.37025,2.110097,-0.1309848,23.5131,2.183218,-0.6293206,32.91954,2.946197,-0.9092522,2.842067,1.400051
2223739789834741760,GALAXY,BROADLINE,10.95,11.038,10.216,-0.0880003,0.8220005,440.5045,475.5719,150.9112,12.00662,-1.168859,92.8986,11.24196,-0.6480032,232.3506,17.49063,-1.435437,287.5901,17.08443,-1.729703,1.624472,1.237742
2223789267857991680,GALAXY,STARBURST,13.275,12.715,8.128,0.5599995,4.587,104.5017,91.05247,26469.81,298.396,-301.9076,4141.521,42.4416,-41.8908,14215.46,142.5868,-326.7203,289.1529,4.912669,-9.353629,6.391326,0.02034074
2222682054548547584,GALAXY,STARFORMING,11.26,11.051,7.022,0.2090006,4.029,256.9693,302.7883,115.8487,5.497598,-1.428846,707.408,8.032629,-7.966668,3346.129,27.29002,-40.31787,1500.314,12.72727,-18.03757,0.1637651,0.4483731
2222644946031110144,GALAXY,STARFORMING,11.296,11.222,7.633,0.0739994,3.589,279.1647,360.2615,103.2341,5.958036,-1.188856,374.0042,6.631282,-3.731099,1796.589,16.52211,-18.52748,841.0414,10.4956,-8.510798,0.276024,0.4681324
2446636087901186048,GALAXY,BROADLINE,11.267,11.313,9.974,-0.04599953,1.339,363.3611,320.5974,65.45517,6.591963,-0.6255154,42.93926,6.13694,-0.3505692,130.0619,9.104556,-1.243343,182.8683,9.376645,-1.602297,1.524366,1.40601
2446633339122116608,GALAXY,STARFORMING,10.832,10.804,8.453,0.02799988,2.351,258.4527,313.6418,162.5672,8.245229,-1.265242,359.1968,8.282338,-2.199573,1612.713,17.41266,-10.37054,749.6603,13.66073,-4.833375,0.4525854,0.4648442
2445499748606568448,GALAXY,STARBURST,12.091,11.608,7.965,0.4829998,3.643,384.8358,216.4273,1908.021,16.0579,-19.70712,1389.635,12.91928,-14.84894,4664.218,26.9296,-62.96224,2376.142,15.27851,-28.3829,1.373037,0.5094407
2443294946959058944,GALAXY,,10.547,10.638,9.822,-0.0909996,0.816,276.6855,308.1197,162.2824,13.8099,-0.871453,73.72364,11.43146,-0.3284049,192.5704,17.45248,-0.8046569,206.2247,18.08258,-0.8620214,2.201226,1.070905
2445531084687960064,GALAXY,STARFORMING,11.364,11.339,8.037,0.02500057,3.302,141.0986,196.4162,86.89826,5.809831,-1.044613,364.9189,6.318098,-3.894629,1520.266,13.62236,-16.76337,890.7112,9.82767,-9.861414,0.2381303,0.5858915
2445613273182136320,GALAXY,STARBURST,12.093,11.704,7.413,0.3889999,4.291,225.9865,179.7998,437.4836,6.318165,-7.409419,736.7997,7.44241,-12.06079,3255.661,19.65213,-80.17134,999.2396,7.447646,-24.57516,0.5937618,0.3069237
459528545874503680,GALAXY,AGN BROADLINE,10.769,10.782,8.252,-0.01299953,2.53,328.9589,325.351,118.9922,8.24458,-1.066061,66.30856,7.163455,-0.4569206,313.6648,12.45674,-2.436492,444.3672,12.99403,-3.250716,1.794522,1.416695
2936465504484747264,GALAXY,AGN,11.934,11.935,9.041,-0.001000404,2.894,381.1425,376.4219,4479.838,25.3591,-61.76936,390.6733,6.88912,-5.113098,1518.775,13.23183,-19.56592,2631.448,16.00771,-31.70661,11.46697,1.732612
2937581233942587392,GALAXY,BROADLINE,11.318,11.3,9.173,0.01799965,2.127,340.7701,416.7365,80.82633,5.683473,-1.083087,54.47095,5.110553,-0.6778399,255.1709,7.988343,-2.993341,282.4006,8.528765,-3.14276,1.483843,1.106712
